"record_nbr","pay_year","fms_dept","fms_department_title","job_class_pgrade","job_title","employment_type","job_status","mou","mou_title","regular_pay","overtime_pay","all_other_pay","total_pay","city_retirement_contributions","benefit_pay","gender","ethnicity"
"3031323436","2018","88","RECREATION AND PARKS","0844-0","LOCKER ROOM ATTENDANT","PART_TIME","ACTIVE","03","CLERICAL","11750.57","0","0","11750.57","0","5639.54","MALE","CAUCASIAN"
"303132343733","2018","70","POLICE","3211-0","DETENTION OFFICER","FULL_TIME","ACTIVE","18","SAFETY / SECURITY","59427.62","1111.89","1956.93","62496.44","17626.232092","7987.92","MALE","CAUCASIAN"
"3031323437","2018","94","TRANSPORTATION","3214-2","TRAFFIC OFFICER II","FULL_TIME","ACTIVE","18","SAFETY / SECURITY","66435.18","24.02","1570","68029.2","19704.674388","7945.2","MALE","BLACK"
"303132343933","2018","44","LIBRARY","1101-X","OFFICE TRAINEE ADMIN CLERK","FULL_TIME","NOT_ACTIVE","03","CLERICAL","18220.8","0","350","18570.8","5404.28928","58.73","FEMALE","HISPANIC"
"303132343933","2018","44","LIBRARY","1360-0","OFFICE SERVICES ASSISTANT","FULL_TIME","NOT_ACTIVE","03","CLERICAL","14016","0","300","14316","4157.1456","1035.18","FEMALE","HISPANIC"
"3031323439","2018","44","LIBRARY","6153-0","SENIOR LIBRARIAN","FULL_TIME","ACTIVE","16","SUPERVISORY LIBRARIANS","104273.61","0","239.53","104513.14","30927.552726","19731.84","MALE","HISPANIC"
"3031323531","2018","94","TRANSPORTATION","3218-1","SENIOR TRAFFIC SUPERVISOR I","FULL_TIME","NOT_ACTIVE","12","SUPERVISORY BLUE COLLAR","0","0","390.4","390.4","0","0","MALE","BLACK"
"3031323532","2018","82","PUBLIC WORKS - SANITATION","4110-2","WASTEWATER COLLECTION WORKER II","FULL_TIME","NOT_ACTIVE","04","EQUIPMENT OPERATION AND LABOR","0","0","53.55","53.55","0","0","MALE","HISPANIC"
"3031323535","2018","70","POLICE","2223-1","POLICE DETECTIVE I","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","56556.26","13929.55","0","70485.81","26496.60781","7652.98","MALE","HISPANIC"
"3031323535","2018","70","POLICE","2227-1","POLICE SERGEANT I","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","66397.9","9500.7","1525","77423.6","31107.41615","8158.76","MALE","HISPANIC"
"303132353633","2018","16","CITY EMPLOYEES RETIREMENT SYSTEM","9146-2","INVESTMENT OFFICER II","FULL_TIME","NOT_ACTIVE","00","NON-REPRESENTED","122328","0","600","122928","36282.4848","13127.04","MALE","ASIAN"
"3031323539","2018","4","AIRPORTS","3156-A","CUSTODIAN - AIRPORTS","FULL_TIME","ACTIVE","15","SERVICE EMPLOYEES","48747.6","10453.94","1587.54","60789.08","14458.53816","7987.92","MALE","HISPANIC"
"303132353933","2018","82","PUBLIC WORKS - SANITATION","4292-0","ENVIRONMENTAL COMPLIANCE INSPECTOR","FULL_TIME","NOT_ACTIVE","21","TECHNICAL","47908","188.4","1262.43","49358.83","14209.5128","6119.15","FEMALE","ASIAN"
"303132363031","2018","70","POLICE","1539-0","MANAGEMENT ASSISTANT","FULL_TIME","ACTIVE","01","ADMINISTRATIVE","71820.8","0","78.45","71899.25","21302.04928","17823.36","FEMALE","HISPANIC"
"3031323631","2018","4","AIRPORTS","3226-0","AIRPORT POLICE SERGEANT","FULL_TIME","ACTIVE","39","LOS ANGELES AIRPORT SUPERVISORY PEACE OFFICERS","16335.06","3841.72","1549","21725.78","4844.978796","2186.19","MALE","BLACK"
"3031323631","2018","4","AIRPORTS","3226-2","AIRPORT POLICE SERGEANT II","FULL_TIME","NOT_ACTIVE","39","LOS ANGELES AIRPORT SUPERVISORY PEACE OFFICERS","116435.81","44784.81","2587.07","163807.69","34534.861246","15303.33","MALE","BLACK"
"3031323632","2018","32","INFORMATION TECHNOLOGY AGENCY","3689-0","COMMUNICATIONS ELECTRICIAN SUPERVISOR","FULL_TIME","ACTIVE","13","SUPERVISORY BUILDING TRADES","108547.86","785.41","16586.1","125919.37","32195.295276","19731.84","MALE","HISPANIC"
"3031323635","2018","42","HARBOR","3426-2","PAINTER SUPERVISOR II - HARBOR","FULL_TIME","NOT_ACTIVE","13","SUPERVISORY BUILDING TRADES","90360.29","0","6058.75","96419.04","26800.862014","16461.12","MALE","CAUCASIAN"
"303132363833","2018","38","FIRE","2112-2","FIREFIGHTER II","FULL_TIME","NOT_ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","65056.9","177.6","1326","66560.5","3975.564505","16686.26","MALE","HISPANIC"
"3031323639","2018","32","INFORMATION TECHNOLOGY AGENCY","3686-0","COMMUNICATIONS ELECTRICIAN","FULL_TIME","NOT_ACTIVE","02","BUILDING TRADES","90112","7819.79","4967.47","102899.26","26727.2192","19731.84","MALE","ASIAN"
"303132373033","2018","8","BUILDING AND SAFETY","1513-0","ACCOUNTANT","FULL_TIME","ACTIVE","01","ADMINISTRATIVE","70836","19996.91","3963.15","94796.06","21009.9576","17823.36","FEMALE","FILIPINO"
"3031323733","2018","4","AIRPORTS","3181-0","SECURITY OFFICER","FULL_TIME","ACTIVE","18","SAFETY / SECURITY","71599.86","5428.82","2520.96","79549.64","21236.518476","16794.96","FEMALE","CAUCASIAN"
"3031323735","2018","88","RECREATION AND PARKS","3141-0","GARDENER CARETAKER","FULL_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","57643.2","0","986.87","58630.07","17096.97312","19731.84","FEMALE","HISPANIC"
"303132373733","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","75407.1","22291.76","1881.8","99580.66","35328.22635","13858.67","MALE","CAUCASIAN"
"303132373932","2018","86","PUBLIC WORKS - STREET SERVICES","3115-0","MAINTENANCE AND CONSTRUCTION HELPER","FULL_TIME","NOT_ACTIVE","04","EQUIPMENT OPERATION AND LABOR","0","0","48.8","48.8","0","0","MALE","HISPANIC"
"3031323832","2018","88","RECREATION AND PARKS","3141-0","GARDENER CARETAKER","FULL_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","57643.2","13.88","1374.64","59031.72","17096.97312","19731.84","MALE","HISPANIC"
"3031323833","2018","40","GENERAL SERVICES","3156-0","CUSTODIAN","FULL_TIME","ACTIVE","15","SERVICE EMPLOYEES","46538.26","0","1110","47648.26","13803.247916","7987.92","FEMALE","HISPANIC"
"303132383433","2018","66","PERSONNEL","1141-0","CLERK","PART_TIME","ACTIVE","03","CLERICAL","8029.66","0","0","8029.66","0","0","FEMALE","HISPANIC"
"3031323837","2018","38","FIRE","2142-1","FIRE CAPTAIN I","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","123580.55","46090.08","8184.97","177855.6","53558.090755","17942","MALE","HISPANIC"
"303132383933","2018","88","RECREATION AND PARKS","2435-0","RECREATION AIDE","PART_TIME","ACTIVE","00","NON-REPRESENTED","1126.25","0","0","1126.25","0","0","FEMALE","HISPANIC"
"3031323931","2018","94","TRANSPORTATION","3180-B","CROSSING GUARD","PART_TIME","NOT_ACTIVE","34","CROSSING GUARDS","12466.8","0","3258","15724.8","0","7654.08","FEMALE","BLACK"
"3031323932","2018","4","AIRPORTS","3176-A","CUSTODIAN SUPERVISOR","FULL_TIME","NOT_ACTIVE","12","SUPERVISORY BLUE COLLAR","59657.6","19287.84","2828.44","81773.88","17694.44416","7987.92","MALE","BLACK"
"303132393433","2018","88","RECREATION AND PARKS","2498-0","RECREATION ASSISTANT","PART_TIME","ACTIVE","07","RECREATION ASSISTANTS","8983.54","0","0","8983.54","0","0","MALE","BLACK"
"3031323934","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","110341.91","5045.28","-2771.69","112615.5","51695.184835","17886","MALE","CAUCASIAN"
"3031323936","2018","4","AIRPORTS","9171-1","SENIOR MANAGEMENT ANALYST I","FULL_TIME","NOT_ACTIVE","20","SUPERVISORY ADMINISTRATIVE","114540.24","338.82","2357.69","117236.75","33972.635184","15097.44","FEMALE","ASIAN"
"303132393832","2018","43","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","1223-0","ACCOUNTING CLERK","FULL_TIME","NOT_ACTIVE","03","CLERICAL","4664","0","100","4764","1383.3424","44.6","FEMALE","OTHER"
"303132393933","2018","8","BUILDING AND SAFETY","1502-0","STUDENT PROFESSIONAL WORKER","PART_TIME","ACTIVE","00","NON-REPRESENTED","5869.5","0","0","5869.5","0","0","MALE","HISPANIC"
"303133303133","2018","38","FIRE","1358-0","ADMINISTRATIVE CLERK","FULL_TIME","NOT_ACTIVE","03","CLERICAL","39338.4","0","580","39918.4","11667.76944","16794.96","FEMALE","HISPANIC"
"3031333031","2018","74","PUBLIC WORKS - BOARD OF PUBLIC WORKS","9167-1","SENIOR PERSONNEL ANALYST I","PER_EVENT","NOT_ACTIVE","00","NON-REPRESENTED","0","0","150.66","150.66","0","0","FEMALE","ASIAN"
"3031333032","2018","82","PUBLIC WORKS - SANITATION","3580-2","REFUSE COLLECTION TRUCK OPERATOR II","FULL_TIME","ACTIVE","04","EQUIPMENT OPERATION AND LABOR","77009.6","8176.45","1110","86296.05","22841.04736","7654.08","MALE","BLACK"
"3031333036","2018","44","LIBRARY","6152-1","LIBRARIAN I","FULL_TIME","NOT_ACTIVE","06","LIBRARIANS","29948.8","0","315.43","30264.23","8882.81408","8221.6","FEMALE","ASIAN"
"3031333036","2018","44","LIBRARY","6152-2","LIBRARIAN II","FULL_TIME","NOT_ACTIVE","06","LIBRARIANS","17682.56","0","711.3","18393.86","5244.647296","4932.96","FEMALE","ASIAN"
"3031333036","2018","44","LIBRARY","6153-0","SENIOR LIBRARIAN","FULL_TIME","ACTIVE","16","SUPERVISORY LIBRARIANS","28188","0","329.17","28517.17","8360.5608","6577.28","FEMALE","ASIAN"
"3031333037","2018","78","PUBLIC WORKS - ENGINEERING","7212-3","OFFICE ENGINEERING TECHNICIAN III","FULL_TIME","NOT_ACTIVE","21","TECHNICAL","0","0","51.85","51.85","0","0","MALE","FILIPINO"
"3031333038","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","114714.81","25416.31","1525","141656.12","53743.888485","16095.18","MALE","HISPANIC"
"303133313031","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","104361.5","73.37","1593","106027.87","48893.36275","17888","MALE","HISPANIC"
"303133313333","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","98844","7569.96","1525","107938.96","46308.414","17886","MALE","CAUCASIAN"
"3031333136","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","119903.8","5317.17","1525","126745.97","56174.9303","17886","MALE","BLACK"
"303133313733","2018","4","AIRPORTS","3225-2","AIRPORT POLICE OFFICER II","FULL_TIME","ACTIVE","30","LOS ANGELES AIRPORT PEACE OFFICERS","78275.2","7134.41","3089.8","88499.41","23216.42432","7537.2","FEMALE","HISPANIC"
"303133313832","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","107158.4","469.62","3643","111271.02","50203.7104","15813.74","MALE","ASIAN"
"303133313833","2018","88","RECREATION AND PARKS","1358-0","ADMINISTRATIVE CLERK","PART_TIME","NOT_ACTIVE","03","CLERICAL","18067.07","0","7.43","18074.5","0","7611.36","FEMALE","CAUCASIAN"
"3031333231","2018","76","PUBLIC WORKS - CONTRACT ADMINISTRATION","7291-0","CONSTRUCTION INSPECTOR","FULL_TIME","ACTIVE","05","INSPECTORS","97532.74","0","8187.89","105720.63","28928.210684","17489.52","MALE","CAUCASIAN"
"3031333234","2018","70","POLICE","3711-5","EQUIPMENT MECHANIC","FULL_TIME","ACTIVE","14","SERVICE AND CRAFT","80496","0","1330.03","81826.03","23875.1136","7987.92","MALE","HISPANIC"
"303133323533","2018","4","AIRPORTS","3113-Y","VOCATIONAL WORKER CUSTODIAN - AIRPORT","FULL_TIME","NOT_ACTIVE","15","SERVICE EMPLOYEES","5410.76","608.7","340","6359.46","1604.831416","996.09","MALE","HISPANIC"
"303133323533","2018","4","AIRPORTS","3149-A","CUSTODIAL SERVICES ASSISTANT - AIRPORTS","FULL_TIME","NOT_ACTIVE","15","SERVICE EMPLOYEES","17849.03","833.96","455","19137.99","5294.022298","4316.39","MALE","HISPANIC"
"303133323533","2018","4","AIRPORTS","3156-A","CUSTODIAN - AIRPORTS","FULL_TIME","ACTIVE","15","SERVICE EMPLOYEES","12527.02","1042.45","353.85","13923.32","3715.514132","2656.24","MALE","HISPANIC"
"303133323633","2018","38","FIRE","2112-3","FIREFIGHTER III","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","95653.4","91841.85","1866","189361.25","44813.6179","11013.84","MALE","CAUCASIAN"
"303133323733","2018","88","RECREATION AND PARKS","0178-1","GANG REDUCTION YOUTH DEVELOPMENT WORKER I","PART_TIME","NOT_ACTIVE","00","NON-REPRESENTED","4181.33","0","0","4181.33","0","0","FEMALE","HISPANIC"
"303133323733","2018","88","RECREATION AND PARKS","0178-2","GANG REDUCTION YOUTH DEVELOPMENT WORKER II","PART_TIME","NOT_ACTIVE","00","NON-REPRESENTED","146.08","0","0","146.08","0","0","FEMALE","HISPANIC"
"3031333237","2018","70","POLICE","3212-0","SENIOR DETENTION OFFICER","FULL_TIME","NOT_ACTIVE","12","SUPERVISORY BLUE COLLAR","58186.1","4240.43","1107.5","63534.03","17257.99726","5535.04","MALE","HISPANIC"
"3031333237","2018","70","POLICE","3215-0","PRINCIPAL DETENTION OFFICER","FULL_TIME","ACTIVE","12","SUPERVISORY BLUE COLLAR","28725.81","607.25","360","29693.06","8520.075246","2767.52","MALE","HISPANIC"
"3031333239","2018","88","RECREATION AND PARKS","2413-0","POOL LIFEGUARD","PART_TIME","NOT_ACTIVE","18","SAFETY / SECURITY","0","0","3.08","3.08","0","0","MALE","HISPANIC"
"303133333033","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","104806.64","2701","1573.86","109081.5","49101.91084","17888","MALE","CAUCASIAN"
"3031333331","2018","94","TRANSPORTATION","3214-2","TRAFFIC OFFICER II","FULL_TIME","ACTIVE","18","SAFETY / SECURITY","66215.05","0","1750.28","67965.33","19639.38383","19731.84","MALE","BLACK"
"3031333334","2018","82","PUBLIC WORKS - SANITATION","1368-0","SENIOR ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","03","CLERICAL","67419.2","248.47","1005.74","68673.41","19996.53472","12402.48","FEMALE","CAUCASIAN"
"303133333833","2018","40","GENERAL SERVICES","0870-0","PAINTER - HIRING HALL","PART_TIME","ACTIVE","35","CRAFT WORKERS/ HIRING HALL","46083.79","0","3827.04","49910.83","0","0","MALE","HISPANIC"
"303133333932","2018","4","AIRPORTS","0845-1","AIRPORT GUIDE I","PART_TIME","NOT_ACTIVE","03","CLERICAL","28498.43","0","2318.37","30816.8","0","239.94","FEMALE","HISPANIC"
"303133343031","2018","82","PUBLIC WORKS - SANITATION","4123-1","WASTEWATER TREATMENT OPERATOR I","PER_EVENT","NOT_ACTIVE","09","PLANT EQUIPMENT OPERATION AND REPAIR","0","0","15.37","15.37","0","0","MALE","BLACK"
"3031333433","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","109679.4","860.4","3218.89","113758.69","51384.7989","17888","MALE","HISPANIC"
"303133343733","2018","44","LIBRARY","6152-1","LIBRARIAN I","PART_TIME","NOT_ACTIVE","06","LIBRARIANS","1073.82","0","0","1073.82","0","0","FEMALE","ASIAN"
"303133343933","2018","70","POLICE","2236-1","CRIME AND INTELLIGENCE ANALYST I","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","50752.8","0","850","51602.8","15053.28048","222.19","FEMALE","ASIAN"
"3031333531","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","112395.02","11994.88","2361","126750.9","52657.06687","17886","MALE","CAUCASIAN"
"3031333534","2018","38","FIRE","2142-1","FIRE CAPTAIN I","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","136215","143698.09","1866","281779.09","63816.7275","17942","MALE","HISPANIC"
"3031333535","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","130467.8","76328.67","13316.09","220112.56","61124.1643","17603.1","MALE","CAUCASIAN"
"3031333537","2018","40","GENERAL SERVICES","1960-2","REAL ESTATE OFFICER II","FULL_TIME","NOT_ACTIVE","21","TECHNICAL","110283.2","0","355.33","110638.53","32709.99712","17724.72","MALE","BLACK"
"303133353832","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","107083.21","117.34","1525","108725.55","50168.483885","17603.1","MALE","ASIAN"
"3031333539","2018","40","GENERAL SERVICES","3530-2","PARKING ATTENDANT II","FULL_TIME","ACTIVE","15","SERVICE EMPLOYEES","40374.94","0","3176.08","43551.02","11975.207204","16794.96","MALE","FILIPINO"
"303133363233","2018","88","RECREATION AND PARKS","2418-1","ASSISTANT PARK SERVICES ATTENDANT I","PART_TIME","ACTIVE","03","CLERICAL","13645.81","856.86","0","14502.67","0","7654.08","MALE","HISPANIC"
"3031333634","2018","70","POLICE","2223-1","POLICE DETECTIVE I","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","117497.6","45828.93","4165","167491.53","55047.6256","17886","MALE","CAUCASIAN"
"303133363533","2018","70","POLICE","2214-2","POLICE OFFICER II","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","89728.16","23025.06","3593","116346.22","42037.64296","17601.1","FEMALE","HISPANIC"
"303133363733","2018","38","FIRE","2112-3","FIREFIGHTER III","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","85439.8","37651.35","1506","124597.15","40028.5463","10510.22","MALE","CAUCASIAN"
"303133363832","2018","70","POLICE","2207-1","POLICE SERVICE REPRESENTATIVE I","PER_EVENT","NOT_ACTIVE","03","CLERICAL","0","0","11.63","11.63","0","0","FEMALE","HISPANIC"
"303133363833","2018","88","RECREATION AND PARKS","2498-0","RECREATION ASSISTANT","PART_TIME","ACTIVE","07","RECREATION ASSISTANTS","9353.51","0","0","9353.51","0","0","MALE","HISPANIC"
"3031333638","2018","70","POLICE","2207-2","POLICE SERVICE REPRESENTATIVE II","FULL_TIME","ACTIVE","03","CLERICAL","77083.89","177.59","888.88","78150.36","22863.081774","14179.68","FEMALE","BLACK"
"303133363933","2018","88","RECREATION AND PARKS","2415-0","SPECIAL PROGRAM ASSISTANT II","PART_TIME","NOT_ACTIVE","04","EQUIPMENT OPERATION AND LABOR","8536.98","0","0","8536.98","0","0","MALE","OTHER"
"3031333639","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","NOT_ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","107118.4","29053.66","1525","137697.06","50184.9704","16095.18","MALE","HISPANIC"
"3031333734","2018","70","POLICE","1358-0","ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","03","CLERICAL","54781.83","0","39.47","54821.3","16248.290778","16794.96","FEMALE","BLACK"
"3031333735","2018","42","HARBOR","1557-2","FINANCIAL MANAGER II","FULL_TIME","NOT_ACTIVE","36","MANAGEMENT EMPLOYEES","0","0","73.91","73.91","0","0","MALE","CAUCASIAN"
"303133373633","2018","78","PUBLIC WORKS - ENGINEERING","7214-1","GEOGRAPHIC INFORMATION SYSTEMS SUPERVISOR I","FULL_TIME","NOT_ACTIVE","19","SUPERVISORY TECHNICAL","83756.31","412.7","0","84169.01","24842.121546","7254","FEMALE","FILIPINO"
"303133373733","2018","82","PUBLIC WORKS - SANITATION","1542-0","PROJECT ASSISTANT","PART_TIME","ACTIVE","01","ADMINISTRATIVE","490.77","0","46","536.77","0","0","FEMALE","ASIAN"
"303133373833","2018","88","RECREATION AND PARKS","0178-1","GANG REDUCTION YOUTH DEVELOPMENT WORKER I","PART_TIME","NOT_ACTIVE","00","NON-REPRESENTED","4072.68","0","0","4072.68","0","0","MALE","OTHER"
"303133373933","2018","70","POLICE","2207-1","POLICE SERVICE REPRESENTATIVE I","FULL_TIME","NOT_ACTIVE","03","CLERICAL","1185.12","0","0","1185.12","292.92216","0","FEMALE","CAUCASIAN"
"3031333833","2018","40","GENERAL SERVICES","1964-2","PROPERTY MANAGER II","FULL_TIME","NOT_ACTIVE","36","MANAGEMENT EMPLOYEES","156675.2","0","2707.04","159382.24","46469.86432","19731.84","MALE","BLACK"
"3031333834","2018","43","HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","4244-0","SENIOR HOUSING INSPECTOR","FULL_TIME","ACTIVE","05","INSPECTORS","123439.01","0","2203.58","125642.59","36612.010366","14846.4","MALE","HISPANIC"
"3031333836","2018","78","PUBLIC WORKS - ENGINEERING","7239-3","GEOTECHNICAL ENGINEER III","FULL_TIME","ACTIVE","17","SUPERVISORY PROFESSIONAL ENGINEERING AND SCIENTIFIC","161808.03","0","469.59","162277.62","47992.261698","19731.84","MALE","CAUCASIAN"
"303133383832","2018","40","GENERAL SERVICES","1859-2","PROCUREMENT ANALYST II","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","20652","0","50","20702","6125.3832","2115.75","FEMALE","FILIPINO"
"303133383832","2018","76","PUBLIC WORKS - CONTRACT ADMINISTRATION","9184-0","MANAGEMENT ANALYST","FULL_TIME","NOT_ACTIVE","01","ADMINISTRATIVE","55003.46","0","354.42","55357.88","16314.026236","5138.25","FEMALE","FILIPINO"
"303133383933","2018","44","LIBRARY","1111-0","MESSENGER CLERK","PART_TIME","NOT_ACTIVE","03","CLERICAL","4470.18","0","0","4470.18","0","0","FEMALE","HISPANIC"
"3031333931","2018","44","LIBRARY","1358-0","ADMINISTRATIVE CLERK","FULL_TIME","ACTIVE","03","CLERICAL","57616.4","0","1476.18","59092.58","17089.02424","7987.92","FEMALE","HISPANIC"
"3031333934","2018","70","POLICE","2214-3","POLICE OFFICER III","FULL_TIME","ACTIVE","24","POLICE OFFICERS, LIEUTENANT AND BELOW","118461.42","0","1912.93","120374.35","55499.17527","17888","MALE","FILIPINO"
"3031333935","2018","42","HARBOR","3221-3","PORT POLICE OFFICER III","FULL_TIME","ACTIVE","38","LOS ANGELES PORT POLICE ASSOC.","107583.37","12684.75","9299.76","129567.88","46322.27223","13860.24","MALE","BLACK"
"3031333936","2018","78","PUBLIC WORKS - ENGINEERING","1116-0","SECRETARY","FULL_TIME","NOT_ACTIVE","03","CLERICAL","71676.8","0","305.68","71982.48","21259.33888","15328.32","FEMALE","BLACK"
"303133393732","2018","38","FIRE","2142-2","FIRE CAPTAIN II","FULL_TIME","ACTIVE","23","FIREFIGHTERS AND FIRE CAPTAINS","147741.4","41895.95","1866","191503.35","69216.8459","17942","MALE","CAUCASIAN"
"303133393833","2018","44","LIBRARY","1111-0","MESSENGER CLERK","PART_TIME","ACTIVE","03","CLERICAL","5184.09","0","0","5184.09","0","0","FEMALE","CAUCASIAN"
